comment,rank
"바쁜시간대에 주문해서 그런지 좀 늦었지만 매번 
먹은만큼 정말맛있었습니다!","
맛
★
5
양
★
5
배달
★
5
"
깜박하고 사진을 안찍음.. 힝,"
맛
★
5
양
★
5
배달
★
5
"
진짜 대존맛!!! 연속이틀 주문!!!,"
맛
★
5
양
★
5
배달
★
5
"
"주문한지 17분만에 왔어요~
완전 따끈따끈하게 배달됐어요. 꼬맹이닭강정 맛있어요~","
맛
★
4
양
★
4
배달
★
5
"
"원래 강정 안 좋아하는 데 네 여기 정말 엄지 척이네요

다 좋은데 딱 하나 아쉬운게.. 
감자튀김이 좀 많이 탔어요","
맛
★
5
양
★
5
배달
★
5
"
배달도 빨리왔고 맛있었습니다!,"
맛
★
5
양
★
4
배달
★
5
"
진심 대존맛!!!!!  진짜 가성비갑!!!!,"
맛
★
5
양
★
5
배달
★
5
"
맛있고 좋아요 깔끔하네요,"
맛
★
4
양
★
4
배달
★
4
"
혼자서 맥주와 같이 야식으로 먹기 안성맞춤이에요,"
맛
★
4
양
★
4
배달
★
4
"
가성비좋고맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
"배달은 30-40분 걸렸구요
사람들이 맛있다고들 하는데
저는 간장맛이 많이 나서 조금은 부담되는 맛?!
살코기 부드럽고 큼직해서 좋았어요
비닐 습기때문에 바삭하진 않았고요
순살치킨이라 생각하면 가격대비 가성비는 좋아요","
맛
★
4
양
★
4
배달
★
5
"
배달도 빠르고 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
"맛있습니다
최고입니다","
맛
★
5
양
★
5
배달
★
5
"
늦으시간에 출출할때 시켜서 맛있게 먹었습니다 사장님이 양도 많이챙겨주시고 잘먹었습니다~! 감자튀김 맛잇어요,"
맛
★
5
양
★
5
배달
★
5
"
"간단하게 먹기 좋아요 ! 감자튀김은 케찹이 없어서 아쉬웠어오 ㅠㅠ,,","
맛
★
5
양
★
5
배달
★
5
"
가성비최고맛집입니다,"
맛
★
5
양
★
5
배달
★
5
"
맛은 있는데 첨에 양보고 실망했는데 막상 먹으니 적은양이 아니네요 굿굿!!,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다~! 굿굿,"
맛
★
5
양
★
5
배달
★
5
"
맛나게 잘 먹었습니다~~,"
맛
★
5
양
★
5
배달
★
5
"
굿럭 맛있게 잘 먹,"
맛
★
4
양
★
5
배달
★
5
"
지난번 잘못왔을때도그냥그냥먹었는데 요번엔 무랑 콜라둘다안왔네용ㅎㅎ글도남겨드렸는데,"
맛
★
4
양
★
4
배달
★
4
"
맛있어요 작은박스가득오긴하지만 가격에 비해 양은 좀 애매,"
맛
★
5
양
★
4
배달
★
5
"
양이 많고 양념맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
ㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊㅊ,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 혼자먹기 좋아요,"
맛
★
5
양
★
3
배달
★
2
"
"맛있네요~~~~
먹다가 사진찍었습니다ㅠㅠ","
맛
★
5
양
★
4
배달
★
4
"
치킨은 리얼이에요 만두는 킄 흠..힣.. 맛있게 먹었습니다 기사님 너무 잘해주셨구,"
맛
★
5
양
★
5
배달
★
5
"
맛잇어요!!혼자먹어야하는대 양이 딱이내요.. 몇개 먹고 이따 저녁에 밥이랑 가티머그려구요 ㅋ,"
맛
★
5
양
★
5
배달
★
5
"
"인생 닭강정집입니다 꼬맹이 강정 시켰는데 양은 꼬맹이가 아니더군요 떡도 부드럽고 쫄깃한데다 닭도 바삭하고 양념도 맛있어요....☆
배달도 보통 시킬때마다 30분 내외로 와요 먹을때마다 생각나는 맛입니다 그리고 가격이 합리적이라 좋아요 요즘 치킨가격 비싼데 닭강정도 만만치 않거든요 만원에 이정도 양 주는 곳 많지 않잖아요 사장님의 인심이 느껴지는 양이었습니다
번창하세요!","
맛
★
5
양
★
5
배달
★
5
"
맛있고 배달도 빠른데 파랑 같이 오는 노란색소스가 좀 많이 와사비와 겨자맛이강합니다😢,"
맛
★
5
양
★
5
배달
★
5
"
"맛은 생각하던대로
양이 디게많다
작은거하나사서 치밥하면 삼시세끼가능","
맛
★
4
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
"얼마전 잘못보내주셔서그런지 뭐가 되게많이 왔네요
양이며 맛이며 항상 만족하고있습니다","
맛
★
5
양
★
5
배달
★
5
"
"늦은 시간에도 배달해 주셔서   감사합니다 
모르고 15,000원 을 더 드렸네요 다음에 시켜 먹을 때 1,000원 빼고 드릴게요","
맛
★
5
양
★
5
배달
★
5
"
존맛 양도 미쳣어요~~,"
맛
★
5
양
★
5
배달
★
5
"
항상 맛있어요!!!!,"
맛
★
5
양
★
5
배달
★
5
"
양도 적당하고 맛있네요.  그런데 꼬맹이에는 치킨무가 없네요 ㅠㅠ 돈을 주더라도 옵션으로 추가 할 수 있으면 좋겠네요,"
맛
★
5
양
★
5
배달
★
5
"
맛있네요~~~!!!!,"
맛
★
5
양
★
5
배달
★
5
"
양도 괜찮고 잘 먹었어요ㅎㅎ,"
맛
★
4
양
★
5
배달
★
5
"
순한맛시킨줄알았는데 제가 잘못시켜가지고 후라이드를 시켰는데 양념주셔서 다행이었어요ㅎㅎ배달도 빨랐고 양도많아서 다못먹었어요 맛있습니당!,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요. 잘먹었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
"양이 엄청 많아요 ㅠㅠ 이틀동안도 다못먹었네요 ㅠㅠ
잘먹었습니다!!","
맛
★
5
양
★
5
배달
★
5
"
항상 맛나게 잘 먹고있슺니다,"
맛
★
5
양
★
5
배달
★
4
"
양도 많고 맛도 좋은데 배달이 조금 느렸어요,"
맛
★
5
양
★
5
배달
★
4
"
"맛잇어요
추천합니다","
맛
★
5
양
★
5
배달
★
5
"
아주 좋았습니다~ 다음번 추가 주문들어갑니가,"
맛
★
5
양
★
4
배달
★
5
"
"맛과 양은 진심 매우 만족합니다
다만 엄지척 소 짜리를시켰는데 착오가있으셨는지 꼬맹이가 온듯하네요 배가 고파 그냥먹었지만 양이 많아 만족했기때문에
그냥 넘어가겠습니다
다음번에 조금 더 신경써주셨음 합니다","
맛
★
5
양
★
5
배달
★
5
"
1인분 시켰는데 생각보다 양이 많았어요. 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
양진짜많고 빠르고 맛있어요!!,"
맛
★
5
양
★
5
배달
★
5
"
엄청 엄청 엄청 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요 ~~ 양도 많고 적당히 매콤하고 바삭하네요 떡도 맛있어요. 덕분에 행복한 일요일 밤입니다 ㅠㅠ 다음에 또 먹을게요,"
맛
★
5
양
★
5
배달
★
5
"
양 진짜 많네요 ㅎㅎ 맛있게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 맛있네용,"
맛
★
5
양
★
5
배달
★
5
"
"리뷰보고 속는셈치고 시켰는데 맛,양 모두 좋네요 번창하시길 바랍니다~~^^","
맛
★
5
양
★
5
배달
★
5
"
양도많고 맛있어요~~,"
맛
★
5
양
★
5
배달
★
5
"
맛있네요 배달도 빠르고!! 다음에도 또 주문할게요~~!,"
맛
★
5
양
★
5
배달
★
5
"
"맛도 괜찮고 양도 많은 편이에요~
배달도 빠르구..치킨 먹고 싶을때 괜찮네요^^","
맛
★
4
양
★
5
배달
★
5
"
"맛있는닭강정의 정석 그이상 이하도 아니다 더맛있는집도 있겟지만 얇은 튀김에 많은양 원하는 부분은 왠만큼 맞춰주시는 사장님까지 영등포 구로 주변 치킨, 닭강정류의 집에서는 최고의 집이라고 자부한다","
맛
★
5
양
★
5
배달
★
5
"
양이 많아요~~~~,"
맛
★
4
양
★
5
배달
★
4
"
맛있어요~~~~~~~~~~~~!!!,"
맛
★
5
양
★
5
배달
★
5
"
맛나게 잘 먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
먹을때마다만족합니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있습니다 자주 시켜먹을게요,"
맛
★
5
양
★
5
배달
★
5
"
역시 맛있어요 빨라용ㅎㅎㅎㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
역시 맛있어요 굿굿굿굿굿,"
맛
★
5
양
★
5
배달
★
4
"
이번 건 맛이 별로 였어요 신경 좀 써 주셨으면 좋겠어요,"
맛
★
3
양
★
5
배달
★
5
"
맛있었습니다. 다음에도 종종 시켜먹어야겠네요,"
맛
★
5
양
★
5
배달
★
5
"
"닭강정 맛은있는데
단맛이 조금 질리는듯 
약간 아쉬움이 있었어여
그래도 맛있게 잘  먹었습니다.","
맛
★
3
양
★
5
배달
★
5
"
우왕 엄청 맛있었어요!!,"
맛
★
5
양
★
5
배달
★
5
"
"주말이긴 하지만 시간이 한시간 넘게 걸리고 차갑게 해서 왔더라구요. 어제 먹은게 너무 맛있어서 또 시키긴했는데... 그래도 식은 것도 맛은 있었어요 양도 충분히 많았구요.
다음엔 더욱 맛있게 부탁드려요!","
맛
★
3
양
★
4
배달
★
2
"
정말 맛있어요 또 시키려구요!!,"
맛
★
4
양
★
4
배달
★
4
"
"맛있게 잘먹었어요
양도 많아서 담날까지 먹었네요 ㅋㅋ","
맛
★
5
양
★
5
배달
★
5
"
잘 먹었습니다~~ㅎ,"
맛
★
5
양
★
5
배달
★
5
"
배달은 처음인데 오프라인에서 방문포장 한 적이 있어서 이용했는데 똑같고 너무 맛있어요~,"
맛
★
5
양
★
5
배달
★
5
"
미뤄뒀던 리뷰 두개 한번에쓰기..!,"
맛
★
5
양
★
5
배달
★
5
"
닭강정은 항상 여기서만 시킵니다!,"
맛
★
5
양
★
5
배달
★
5
"
맛잇어요오오오오오옹,"
맛
★
5
양
★
5
배달
★
5
"
닭강정 맛있어요.ㅎ,"
맛
★
5
양
★
5
배달
★
5
"
처음엔 양이 적을거같다고 생각했는데  아니예요 확실히 양도 많고 따뜻하게 잘 먹었습니다-!,"
맛
★
5
양
★
5
배달
★
5
"
배달 넘넘 빠르고 맛도 달달하고 떡도 많고 ㅜ닭강정은 무조건 여기에요!! 완전 짱짱,"
맛
★
5
양
★
5
배달
★
5
"
다 좋은데 전화받으시는 분이 불친절해서 언짢네요,"
맛
★
1
양
★
5
배달
★
5
"
언제나처럼 잘목었습니다,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요!!번창하세요,"
맛
★
5
양
★
5
배달
★
4
"
너무맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다 시장에서 방금나온 닭강정먹는거 같네요 맛있네요 아쉬운건 콜라랑 치킨무 별도로 추가할수있으면 좋겠네요 치킨무랑 콜라먹다보니 부족하네요,"
맛
★
4
양
★
4
배달
★
4
"
세상에;;; 너무 많이 주시는거 아니예요?? 배터질뻔,"
맛
★
5
양
★
5
배달
★
5
"
맛있게  먹겠습니다,"
맛
★
5
양
★
5
배달
★
5
"
매운거 시켰는데 별로 않맵네용 하지만.넘.맜있어용,"
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
4
양
★
4
배달
★
4
"
언제나 맛나게 먹고읶어요,"
맛
★
5
양
★
5
배달
★
5
"
"배달 엄청 빠르고 양도 많았습니다
저보다 여자친구가 맛있게 맵다고 더 좋아하네요 

자주 시킬게요","
맛
★
5
양
★
5
배달
★
5
"
여기 닭강정 맛있어요 갈비만두도 맛있어요,"
맛
★
4
양
★
4
배달
★
4
"
양이 많고 맛있어요👍,"
맛
★
4
양
★
4
배달
★
4
"
맛있습니다 벌써 여러번 시켜먹고있어요^^,"
맛
★
5
양
★
5
배달
★
5
"
정직한맛 그냥 맛있음,"
맛
★
5
양
★
5
배달
★
5
"
"아니 사장님, 너무 맛있어요.. 대구에서 서울로 이사와서 혼자 자취하는데 아직 배달 맛집을 잘 몰라서 파악 중이었어요. 근데 오늘 이 시간부로 엄지척닭강정 단골 선언하겠습니다. 60분 걸린다고 했는데, 47분만에 도착했고요. 한 손으로 들어서 꺼냈는데 묵직~~하더라고요. 안에 열어보니까 쏟아질 것처럼 담겨있는 닭고기.. 너무 행복합니다. 양념도 정말 맛있고요!! 전혀 안 비려요. 앞으로 치킨 여기서만 시키겠습니다. 단골 한 명 늘었어요. 잘 먹겠습니다!!!!","
맛
★
5
양
★
5
배달
★
5
"
너무맛있어요! 배달도빠르구 사장님대박나세요^^!!,"
맛
★
5
양
★
4
배달
★
4
"
"항상맛있게잘먹고있습니다
감사해요","
맛
★
5
양
★
5
배달
★
5
"
대박..사람들이 다 맛있다 해서 얼마나 맛있길래 ..생각 했는데 ... b 순한맛인데도 매운거 못먹는 사람한텐 맵네요 ㅜㅜㅜㅜ 양은 만족! (사진은 반만 먹은거에요)..담엔 세트메뉴를!,"
맛
★
5
양
★
5
배달
★
5
"
맛나게 잘 먹었습니다~~~,"
맛
★
5
양
★
5
배달
★
5
"
ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,"
맛
★
4
양
★
4
배달
★
5
"
사장님 저희동네꺼 아니라서 친구집 갈때마다 시켜먹어요 어쩜이렇게 맛있고 친절하시조?,"
맛
★
5
양
★
5
배달
★
5
"
역시 맛있었습니다!,"
맛
★
5
양
★
5
배달
★
5
"
"배달25분만에도착이요
양이 엄청나네요. 먹다가 쉬는중입니다","
맛
★
4
양
★
5
배달
★
5
"
"여기 완전 맛있습니다. 양도 많구요
여러분들 강추합니다.","
맛
★
5
양
★
5
배달
★
5
"
먹을만해요 배송빠르고,"
맛
★
4
양
★
4
배달
★
4
"
"맛있어요 양도많고
직접가서포장하면 레알싼데 ㅎㅎㅎ","
맛
★
5
양
★
5
배달
★
4
"
맛 양 다 만족했습니다 가격도,"
맛
★
4
양
★
5
배달
★
4
"
가격이올라서 슬프지만 맛있어영..,"
맛
★
4
양
★
4
배달
★
5
"
정신없이 먹다보니 이제야 작성합니다.서비스 치킨 감사합니다.,"
맛
★
5
양
★
5
배달
★
5
"
"맛과 양에 놀라고 사장님의 센스에 감탄합니다ㅠㅠ
닭강정을 이 가격에 배달 받아볼수있다는게 행복합니다","
맛
★
5
양
★
5
배달
★
5
"
맛있ㅇㅓ요 양 많이 주셔서 감사합니다 !,"
맛
★
5
양
★
5
배달
★
5
"
양진짜많고 맛있어요ㅠㅠ또 시켜먹을게요,"
맛
★
5
양
★
5
배달
★
4
"
진짜 너무 좋고 맛도 엄청 맛잇어서 엄청 추천해요 !,"
맛
★
4
양
★
4
배달
★
5
"
존맛탱...짱맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
"배달은 생각보다 빨리 왔어요 양도 생각보다 많고 바삭하고 맛있었어요 근데 매운맛 시켰는데, 순한맛인 것 같아요, 맵지도 않고 매콤하지도 않아서요ㅠㅠ좀 매콤한게 땡겨서 매운맛으로 시켰는데 많이 아쉽네요ㅠㅠ","
맛
★
3
양
★
5
배달
★
4
"
배달도 한시간이넘어가고..파닭을시켰는데 그냥후라이드가왔네용..전화하기귀찮아서 그냥먹었는데 기분은좀그러네요,"
맛
★
3
양
★
4
배달
★
4
"
ㅋㅋ여긴 진짜....말이 필요없습니다....정말 감사합니당ㅠㅇㅠ,"
맛
★
5
양
★
5
배달
★
5
"
오늘은 덜딱딱하네요,"
맛
★
5
양
★
5
배달
★
5
"
"이건 진짜 뭐 추천 안할래야 안할수가 없는....태어나서 리뷰 처음남겨보네요ㅋㅋ 아직 3번밖에 안시켜먹었지만 닭강정이
이렇게 바삭하고 부드럽고 달콤한건 첨먹어봐요ㅠㅠ
두번째시킬때 떡이 너무 맛있어서 세번째에 많이 달라고 메모남겼더니 그냥 막 퍼담아주시고ㅠㅠ 오늘 또 시키기전에 리뷰 남겨봅니다!! 이따가 시켜먹을게요ㅎㅅㅎ","
맛
★
5
양
★
5
배달
★
5
"
"진~~짜 많이주시고
맛있습니다
대박나세요","
맛
★
5
양
★
5
배달
★
5
"
너무 맛있었어요 !!,"
맛
★
5
양
★
5
배달
★
4
"
참 맛있습니다. 서비스도 좋고요.,"
맛
★
5
양
★
5
배달
★
5
"
비린 내. 나서. 못 먹 겠네요,"
맛
★
1
양
★
1
배달
★
1
"
맛이가 조읍니다 ^^,"
맛
★
5
양
★
5
배달
★
5
"
맛이떠욤 🤤🤤🤤🤤😱😱😱😱,"
맛
★
5
양
★
5
배달
★
5
"
"양 금액만큼,
맛 나쁘지 않음.
서비스 감자튀김. thx

총 평 먹을만 합니다.","
맛
★
4
양
★
4
배달
★
4
"
음식은 맛있었으나 양이 조금 부족해보여요,"
맛
★
5
양
★
4
배달
★
5
"
"맛있어요~~
전에는 지나오면서 사서 들고왔는데 
그때도 사장님 친절하게 대해주셨는데
오늘은 배달로 시켜도 친절함이 느껴지네요~~^^
서비스 감자튀김 아이들이 좋아해요~
메모남겨드린데로 매운맛과 데리야끼 반반 보내주셨고
매운맛 소스 넉넉히 넣어주셔서 맛있어요~~
초딩딸도 맵다고하면서 물마시며  잘 먹네요~~
감사합니다~~ 배달도 1시간 걸린다고했는데 
거의 40분 만에 왔어요~~^^","
맛
★
5
양
★
5
배달
★
5
"
맛있어요 근데 좀딱딱한ㅜ,"
맛
★
5
양
★
5
배달
★
5
"
맛나게 먹었어여ㅎㅎㅎㅎㅎ,"
맛
★
5
양
★
5
배달
★
5
"
이제 여기서만 먹을게요....진짜 최고에요,"
맛
★
5
양
★
5
배달
★
5
"
"담엔 매운맛만 시켜야할듯
매운맛이 입에 맞네요","
맛
★
5
양
★
5
배달
★
5
"
닭똥집 먹고 싶어서 시켰는데 너무 느끼하고 눅눅해서 도저히 못먹겠네요 닭강정은 괜찮네요,"
맛
★
4
양
★
5
배달
★
5
"
배달 짱 빠르고 양도 짱 많아용,"
맛
★
5
양
★
5
배달
★
5
"
"맛있게 먹겠습니다   근데   감자튀김 너무 눅눅해졌어요ㅠ
치킨은  맛있습니다","
맛
★
5
양
★
5
배달
★
4
"
"감자튀김이 4처넌나 하네 하고 불평하면서 시켰지만
양을 보고 4천원어치 할만하다고 느꼈습니다 ㅎㅎ
닭강정도 맛있네요","
맛
★
5
양
★
5
배달
★
5
"
일주일 사이 두번째입니다 매운맛 조금 더 매웧으면 좋겠습니다,"
맛
★
5
양
★
5
배달
★
5
"
양도 맛도 좋아요!!,"
맛
★
5
양
★
5
배달
★
5
"
배달도빠르고 맛있어서 또시켰는데 역시 그맛그대로네용 담에또시킬게요!!,"
맛
★
5
양
★
5
배달
★
5
"
역시나 개꿀맛이네요 굿❤️,"
맛
★
5
양
★
5
배달
★
5
"
맛났습니다 ㅎㅎㅎㅎㅎㅎ닭강정이,"
맛
★
5
양
★
5
배달
★
5
"
배달이 좀늦어서 살짝식었지만 양엄청많고 맛있어요,"
맛
★
5
양
★
5
배달
★
3
"
닭강정을 저렴하고 많이 맛볼수있어서 좋았어요,"
맛
★
5
양
★
5
배달
★
5
"
반반치킨이아니라 반반닭강정이라고 해주셔요 헷갈려욤ㅋ완전 맛나요,"
맛
★
5
양
★
5
배달
★
5
"
배달은 시간이 걸렸지만 신랑이랑 같이 잘먹었습니다 ~♡,"
맛
★
5
양
★
5
배달
★
3
"
양이 정말 많아요 요즘 이만한곳 없어요~~ 맛도 좋고 최고입니다,"
맛
★
5
양
★
5
배달
★
5
"
여기는 정말맛있어요 닭강정좋아하는분은 꼭한번드셔보세요,"
맛
★
5
양
★
5
배달
★
5
"
갈비만두 맛있어요,"
맛
★
4
양
★
4
배달
★
4
"
"급하게 먹느라 반남은거밖에 못찍었네요.
양도 맛도 만족입니다.","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었는데 애들이 먹기엔 후라이드도 맵다고하네여 안매운맛도 있었으면 좋겠어요,"
맛
★
5
양
★
5
배달
★
5
"
처음 시켜먹어봤눈데 양도 많구 맛있네요^^,"
맛
★
5
양
★
5
배달
★
5
"
시킬때마다 너무 맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
양도많구 서비스도좋아요 가격은올랏지만 올른값합니다!!,"
맛
★
5
양
★
5
배달
★
4
"
"배달은 거의 10분만에 온 거 같아요 짱빠릅니다
닭강정은 순한맛으로 시켰는데 좀 매워요
매운맛 시켰으면 입에서 불났을지도.....ㅋㅋㅋㅋㅠ
근데 기분 나쁘게 매운건 아니에요
되게 맛있게 매워요 매운맛도 오래 안가구요
양도 나쁘지 않았어요! 떡도 쫄깃하니 맛있었어요ㅎㅎ 처음 시켜먹어보는건데 만족했습니다 번창하세요!(아, 무도 아삭하고 시원하니 맛있었습니다)","
맛
★
5
양
★
5
배달
★
5
"
원래주문하던곳이 갑자기안해서 주문해봤는데 양도 넉넉하고 아직 매운맛밖에 안시켜봤는데 재주문다시할정도로 맛잇음,"
맛
★
5
양
★
5
배달
★
5
"
무를 안갔다 주셨네요 ㅠㅠ 파채랑 치킨만.... 늦은시간에 시킨거니 이해해요 맛은있네요,"
맛
★
4
양
★
4
배달
★
4
"
"3피크시간대임에도 30분만에 총알배송!!!
후기에서들 처럼 양이 푸짐합니다~~
유일한 아쉬움은 치킨에 양념이 좀 듬성듬성 묻어있는게 아쉽습니다. 양념을 좋아하는지라 좀 더 흠뻑이 제 취향이라 ㅎㅎ","
맛
★
4
양
★
5
배달
★
5
"
"자주 시켜먹는데 리뷰는 첨이에요!
늘상 맛있고 양도 많은 엄지척닭강정~!
사장님도 친절하시구 서비스도 넘 좋으셔요ㅎ
계속 자주 주문할게요~♡","
맛
★
5
양
★
5
배달
★
5
"
처음   시켰는데  가족모두 와하고 놀랐습니다,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다. 배달이 빨라요.,"
맛
★
5
양
★
5
배달
★
5
"
맛은 평범한 맛이었어요 그래도 가격대비 양이 엄청엄청 많아서 추천합니다~,"
맛
★
4
양
★
5
배달
★
5
"
.,"
맛
★
4
양
★
5
배달
★
5
"
"항상맛있게잘먹고있습니다
감사해요^^","
맛
★
5
양
★
5
배달
★
5
"
"매운맛 시켰는데 왜..달콤한거죠?!..
달콤만해서 별한개 뺐어용~!
소스를 실수하신건가싶네요..
담엔 꼭 매콤하게 해주세요~~~
감사합니당~~^^","
맛
★
4
양
★
5
배달
★
3
"
달짝지근한 닭강정 맛이에요. 번창하세요~~,"
맛
★
4
양
★
4
배달
★
4
"
설인데 배달도 빠르게 해주셨고 서비스 감자랑 떡까지ㅠㅜ너무 감사해요 잘먹을게요!!콜라도 병으로 주시네요😆😆고기 대신 떡 부탁드렸는데 떡을 추가로 주셨네요 감사합니다^^,"
맛
★
5
양
★
5
배달
★
5
"
배달도 빠르고 닭도 부드럽고 맛있었어요~,"
맛
★
4
양
★
4
배달
★
5
"
"완전 감동 입니다..^^
강정에 떡 많이 넣어달라고 하니 이렇게..
아름답게(?) 따로 담아주셨어요
너무나 감사하고..맛나게 잘먹었어요..ㅋ","
맛
★
5
양
★
5
배달
★
5
"
배달 메모에 반반이라고 적으니까 그렇게 해주셨네요. 이 주변에 치킨집은 많아도 제대로된 닭강정을 사먹을 수 있는 곳은 거의 없었는데 이런 집을 발견해서 기분이 좋아요. 중자인데도 배불러서 남겨놓고 먹을 정도로 양이 푸짐하고 떡도 낭낭합니다. 콜라도 캔이 아니라 작은 페트병으로 주셨어요. 개인적으로는 데리야끼 소스가 정말 맛있습니다. (땅콩가루가 뿌려지면 더 비주얼이나 식감이 재미있을 것 같아요 는 제 개인적인 의견입니다) 많이 파시고 건강하세요 :) 별점 높은 이유가 다 있습니다.,"
맛
★
5
양
★
5
배달
★
5
"
맛있어요,"
맛
★
5
양
★
5
배달
★
5
"
눅눅하지만 잘 먹었습니다~!,"
맛
★
4
양
★
4
배달
★
5
"
"맛있음
반반치킨이 이름때문에 강정이아닌줄 알았는데 강정임","
맛
★
5
양
★
5
배달
★
5
"
닭강정 너무 맛있습니다!,"
맛
★
5
양
★
4
배달
★
4
"
짱맛있어요 또 시켜먹어요 완전 친절,"
맛
★
5
양
★
5
배달
★
5
"
양도 많고 맛있습니다!!,"
맛
★
5
양
★
5
배달
★
5
"
강정은 반반메뉴가 없네여 ㅠ 근데 아이들이 좀 맵다고하네여,"
맛
★
5
양
★
4
배달
★
5
"
항상 맛있게 먹고있어요~~,"
맛
★
4
양
★
5
배달
★
5
"
"작년부터 시켜먹었는데 역시 양많구 맛있어요
매운맛은 향이 쪼끔 매콤하지 맛이 맵진않아요","
맛
★
5
양
★
5
배달
★
5
"
좋아요 매운맛이진리,"
맛
★
5
양
★
5
배달
★
5
"
"우와..
지금처음배달시켜받아봤습니다
카메라가고장이라사진은못올려서죄송합니다
가격대비양.맛.최고입니다
이사와서술안주는이제이곳으로정했습니다
닭강정존맛입니다.만두도맛잇구요
딱한가지.다그런게아니라.가끔닭강정한개씩
닭냄새가좀나는듯해요.염지문제인지...
근데.심한거아니어서.별거부감은많이없습니다
맛은존맛탱.가격싸고.인정합니다
퇴근후술안주는이제이곳입니다","
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다. 배달이 빠릅니다.,"
맛
★
5
양
★
5
배달
★
5
"
떡 빼달라고 부탁드렸는데 그냥 주셨지만.... 그래도 맛있게 먹었습니다!!! 맛있어용,"
맛
★
5
양
★
5
배달
★
5
"
"양비교할려고 작은걸 시켜봤다가 중시킬걸하고 후회아닌 후회 ㅎㅎ
여전히 맛있게 잘먹었습니다 ㅎㅎ
번창하세요","
맛
★
5
양
★
4
배달
★
5
"
배달빨라서 좋아요 강정 참맛있습니다,"
맛
★
4
양
★
4
배달
★
4
"
맛있어요 서비스도 많이주고 양도 많아요,"
맛
★
5
양
★
5
배달
★
5
"
"항상맛있게먹고있습니다
감사해요ㅎ","
맛
★
5
양
★
5
배달
★
5
"
맛은너무맛있는데 축구졌네요 ㅠㅠ아오,"
맛
★
5
양
★
5
배달
★
5
"
맛은있음 양은적당 살코기가별로없음,"
맛
★
3
양
★
3
배달
★
3
"
"자주 시켜먹네요 맛잇어요~~~
이번에는 떡이 안들어있엇어요ㅠㅠ","
맛
★
5
양
★
5
배달
★
5
"
맛있게 잘먹었습니다,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다 또시킬게요,"
맛
★
4
양
★
4
배달
★
5
"
"닭강정 양념은 맛있어요 근데 살짝 닭비린내가 나서 좀 아쉬웠어요   닭요리는 닭냄새나는 순간 먹기 힘들어지잖아요,,,,
무튼 그점만 없음 맛나요~~","
맛
★
3
양
★
5
배달
★
4
"
진짜별루네요!!!!다신 안시킬거임!!!,"
맛
★
2
양
★
2
배달
★
2
"
"맛나게 잘먹엇어요 ㅠㅠ
튀김가루는 어쩔수 없나바요 ;;
처음에는 한마리 시켯는데 떡이 12게나 나오고 ,
그랫는데 아무튼 맛은 잇어서 잘먹엇어요 .","
맛
★
5
양
★
4
배달
★
5
"
맛있었는데 배달이 느렸어요 ㅠㅠ,"
맛
★
5
양
★
3
배달
★
2
"
닭똥집이 너무 부드러워서 짱 !! 강정도 맛있습니다,"
맛
★
5
양
★
5
배달
★
5
"
"탕수육을 추가로 주문 했는데 , 소스가 다 쏟아져서 닭강정 용기와 탕수육 용기가 범벅이되어 배달되었네요...  닭강정 즐겨 먹곤 했는데 매우 실망스럽네요","
맛
★
2
양
★
4
배달
★
1
"
언제나 마싰습니다 짱이에요,"
맛
★
5
양
★
5
배달
★
5
"
잘먹었습니다 양이 후덜덜,"
맛
★
4
양
★
5
배달
★
4
"
양은 생각보다 많아서 놀랬습니다. 같은 가격의 치킨 시킬바에는 이쪽으로 하겠습니다. 맛도 양호합니다. 배달은 문자주신 시간보다 약 15분 이상 빨리 왔습니다. 감사합니다. 번창하세요. 자주 애용하겠습니다.,"
맛
★
5
양
★
5
배달
★
5
"
